document_id,challenge,user,ID,value
BHmhISB2JffVScWvAFix5YwUNun2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,BHmhISB2JffVScWvAFix5YwUNun2,4,PARTIDO POLITICO
BHmhISB2JffVScWvAFix5YwUNun2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,BHmhISB2JffVScWvAFix5YwUNun2,5,DEMOCRATICO
BI6qxZY1WxYitpcyRwTDk22dcf23wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,BI6qxZY1WxYitpcyRwTDk22dcf23,4,NINGUNO
BI6qxZY1WxYitpcyRwTDk22dcf23wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,BI6qxZY1WxYitpcyRwTDk22dcf23,5,"DIEGO DE CARACOL
"
BIOwEEMJ3hby6AEiDAc6TG0AKHz1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,BIOwEEMJ3hby6AEiDAc6TG0AKHz1,4,NO TENGO NINGUNO 
BIOwEEMJ3hby6AEiDAc6TG0AKHz1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,BIOwEEMJ3hby6AEiDAc6TG0AKHz1,5,JUAN DIEGO ALVIRA
BIabzrIKWsYJMmhJFb7eIefPy0h2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,BIabzrIKWsYJMmhJFb7eIefPy0h2,4,PETRO
BIabzrIKWsYJMmhJFb7eIefPy0h2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,BIabzrIKWsYJMmhJFb7eIefPy0h2,5,PETRO
BNooJlCDk8hKLBGSAi9CJlhZHkA2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,BNooJlCDk8hKLBGSAi9CJlhZHkA2,4,NINGUNO
BNooJlCDk8hKLBGSAi9CJlhZHkA2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,BNooJlCDk8hKLBGSAi9CJlhZHkA2,5,NINGUNO
BVnxL7WM7taXpV2mBpjzhhyXV9e2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,BVnxL7WM7taXpV2mBpjzhhyXV9e2,4,NINGUNO
BVnxL7WM7taXpV2mBpjzhhyXV9e2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,BVnxL7WM7taXpV2mBpjzhhyXV9e2,5,NINGUNO
Baut8zziclcV8UCFnxFYQCGS1bD2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Baut8zziclcV8UCFnxFYQCGS1bD2,4,Ghj
Baut8zziclcV8UCFnxFYQCGS1bD2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Baut8zziclcV8UCFnxFYQCGS1bD2,5,CLAUDIA 
BfQr43rQymYwazQsNCtYS8F1bMh2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,BfQr43rQymYwazQsNCtYS8F1bMh2,4,GUSTAVO PETRO 
BfQr43rQymYwazQsNCtYS8F1bMh2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,BfQr43rQymYwazQsNCtYS8F1bMh2,5,NO TENGO 
BtaJfZXteHSQzGsxbSnF6pt1fSJ3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,BtaJfZXteHSQzGsxbSnF6pt1fSJ3,4,No tengo un político en el que más confío
BtaJfZXteHSQzGsxbSnF6pt1fSJ3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,BtaJfZXteHSQzGsxbSnF6pt1fSJ3,5,Pirry
BwWr2XTJgAQr4HOCoZm1pT2Ql9w2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,BwWr2XTJgAQr4HOCoZm1pT2Ql9w2,4,CLAUDIA LOPEZ LA ALCALDESA 
BwWr2XTJgAQr4HOCoZm1pT2Ql9w2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,BwWr2XTJgAQr4HOCoZm1pT2Ql9w2,5,Los de city tv
BzrwGVt7IySUZ7VtMFAFfR0LamK2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,BzrwGVt7IySUZ7VtMFAFfR0LamK2,4,FAJARDO 
BzrwGVt7IySUZ7VtMFAFfR0LamK2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,BzrwGVt7IySUZ7VtMFAFfR0LamK2,5,JUAN ROBERTO VARGAS 
C7RVRm7c5WgETjs4BqdZK4HjCK12wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,C7RVRm7c5WgETjs4BqdZK4HjCK12,4,GALÁN
C7RVRm7c5WgETjs4BqdZK4HjCK12wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,C7RVRm7c5WgETjs4BqdZK4HjCK12,5,DANIEL MENDOZA
CADh2K8CRmdKrNPyKkr4zC4GC1B3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,CADh2K8CRmdKrNPyKkr4zC4GC1B3,4,ALEJANDRO LINARES
CADh2K8CRmdKrNPyKkr4zC4GC1B3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,CADh2K8CRmdKrNPyKkr4zC4GC1B3,5,YAMID
CYJ4K3ir7nRPwdxjByNviLxBVo53wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,CYJ4K3ir7nRPwdxjByNviLxBVo53,4,NINGUNO
CYJ4K3ir7nRPwdxjByNviLxBVo53wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,CYJ4K3ir7nRPwdxjByNviLxBVo53,5,NINGUNO
CuRihYNs5TOdtIRokVnrNGvt7xo2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,CuRihYNs5TOdtIRokVnrNGvt7xo2,4,RODOLFO HERNANDEZ
CuRihYNs5TOdtIRokVnrNGvt7xo2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,CuRihYNs5TOdtIRokVnrNGvt7xo2,5,VICKY DAVILA 
D5ytPSNWaETKU8F9bw4fCEBY6tu1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,D5ytPSNWaETKU8F9bw4fCEBY6tu1,4,GUSTAVO PETRO
D5ytPSNWaETKU8F9bw4fCEBY6tu1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,D5ytPSNWaETKU8F9bw4fCEBY6tu1,5,GONZALO GUILLÉN
D85uFOlEbxOtzMZYRXBcbeYr4BF3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,D85uFOlEbxOtzMZYRXBcbeYr4BF3,4,En ningún
D85uFOlEbxOtzMZYRXBcbeYr4BF3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,D85uFOlEbxOtzMZYRXBcbeYr4BF3,5,Ningún
DET0t61LQOeQ50oh0oHnuxZWCHB2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,DET0t61LQOeQ50oh0oHnuxZWCHB2,4,NINGUNO
DET0t61LQOeQ50oh0oHnuxZWCHB2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,DET0t61LQOeQ50oh0oHnuxZWCHB2,5,RODOLFO HERNÁNDEZ
DLj7G1QLkaSicxZSLhANmYlPRtb2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,DLj7G1QLkaSicxZSLhANmYlPRtb2,4,JULIAN ASTOQUE
DLj7G1QLkaSicxZSLhANmYlPRtb2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,DLj7G1QLkaSicxZSLhANmYlPRtb2,5,Martha lucia ramirez
DQGhwZmkUPVxNVCbJ0pbce6yuP63wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,DQGhwZmkUPVxNVCbJ0pbce6yuP63,4,RODOLFO HERNANDEZ 
DQGhwZmkUPVxNVCbJ0pbce6yuP63wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,DQGhwZmkUPVxNVCbJ0pbce6yuP63,5,STEVEN LIEVANO
DSK0ISsto5OVJpvNcsOQ90aECjq2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,DSK0ISsto5OVJpvNcsOQ90aECjq2,4,En ningúno todos son corrutos
DSK0ISsto5OVJpvNcsOQ90aECjq2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,DSK0ISsto5OVJpvNcsOQ90aECjq2,5,No conozco  a ninguno  periodista
DU2ql9XoHKfyFIYgdBthun09U2v1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,DU2ql9XoHKfyFIYgdBthun09U2v1,4,No se
DU2ql9XoHKfyFIYgdBthun09U2v1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,DU2ql9XoHKfyFIYgdBthun09U2v1,5,Noe
DeEWOLNMWcU15dtmsHU2toC5Kf72wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,DeEWOLNMWcU15dtmsHU2toC5Kf72,4,PETRO
DeEWOLNMWcU15dtmsHU2toC5Kf72wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,DeEWOLNMWcU15dtmsHU2toC5Kf72,5,FERNANDA DE LA TORRE
DrU1LexSuXPHEgYOxricgUDb0sj2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,DrU1LexSuXPHEgYOxricgUDb0sj2,4,RODOLFO HERMANDEZ 
DrU1LexSuXPHEgYOxricgUDb0sj2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,DrU1LexSuXPHEgYOxricgUDb0sj2,5,ZULUAGA
DtJRTvF7miRearTiMrMqFyhyQSm1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,DtJRTvF7miRearTiMrMqFyhyQSm1,4,Petro
DtJRTvF7miRearTiMrMqFyhyQSm1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,DtJRTvF7miRearTiMrMqFyhyQSm1,5,Ninguno
Dv7jrAJlZZZVQwUmiJhAXmBtMt83wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Dv7jrAJlZZZVQwUmiJhAXmBtMt83,4,NINGUNO
Dv7jrAJlZZZVQwUmiJhAXmBtMt83wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Dv7jrAJlZZZVQwUmiJhAXmBtMt83,5,ANDRES OPPENHEIMER
E4Z8jSb4SxSbewu3Epm7oMWysNi1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,E4Z8jSb4SxSbewu3Epm7oMWysNi1,4,PETRO
E4Z8jSb4SxSbewu3Epm7oMWysNi1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,E4Z8jSb4SxSbewu3Epm7oMWysNi1,5,KIKE
E5vyUFG1WJMKnAk6T3pLU7Dn3ns1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,E5vyUFG1WJMKnAk6T3pLU7Dn3ns1,4,Fajardo
E5vyUFG1WJMKnAk6T3pLU7Dn3ns1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,E5vyUFG1WJMKnAk6T3pLU7Dn3ns1,5,JUAN ROBERTO VARGAS
ECimmAVgflPErRJcphhAAYTauXG2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,ECimmAVgflPErRJcphhAAYTauXG2,4,NINGUNO 
ECimmAVgflPErRJcphhAAYTauXG2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,ECimmAVgflPErRJcphhAAYTauXG2,5,NINGUNO 
EHHsp7lpwXS2MLYR6QclfWpm0Rz1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,EHHsp7lpwXS2MLYR6QclfWpm0Rz1,4,NO TENGO UNA OPCION CLARA
EHHsp7lpwXS2MLYR6QclfWpm0Rz1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,EHHsp7lpwXS2MLYR6QclfWpm0Rz1,5,NO TENGO CLARL
EVUuqFwDNoa8Xh5AxNYjpnfH0uh2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,EVUuqFwDNoa8Xh5AxNYjpnfH0uh2,4,Ninguno
EVUuqFwDNoa8Xh5AxNYjpnfH0uh2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,EVUuqFwDNoa8Xh5AxNYjpnfH0uh2,5,Ninguno
EbEhCfnZPmRlKXsbEdDsVLKykdq2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,EbEhCfnZPmRlKXsbEdDsVLKykdq2,4,NINGUNO
EbEhCfnZPmRlKXsbEdDsVLKykdq2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,EbEhCfnZPmRlKXsbEdDsVLKykdq2,5,NINGUNO 
Ed8d77uY7pcqz5vWxlvKswZ3tWl1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Ed8d77uY7pcqz5vWxlvKswZ3tWl1,4,NINGUNO EN EL MOMENTO
Ed8d77uY7pcqz5vWxlvKswZ3tWl1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Ed8d77uY7pcqz5vWxlvKswZ3tWl1,5,NINGUNO
EghJYmV1ctdeZDWZEqk5YDDpSQn1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,EghJYmV1ctdeZDWZEqk5YDDpSQn1,4,Juancho polo Valencia
EghJYmV1ctdeZDWZEqk5YDDpSQn1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,EghJYmV1ctdeZDWZEqk5YDDpSQn1,5,Ledy
EndGaxeBUHXKVmZIzrLIV2so69A3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,EndGaxeBUHXKVmZIzrLIV2so69A3,4,Humberto calle
EndGaxeBUHXKVmZIzrLIV2so69A3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,EndGaxeBUHXKVmZIzrLIV2so69A3,5,MABEL LARA
EnkXrhjdIdcsOhRp6QTADl2p2R03wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,EnkXrhjdIdcsOhRp6QTADl2p2R03,4,"Francia Marquez
Camilo Romero"
EnkXrhjdIdcsOhRp6QTADl2p2R03wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,EnkXrhjdIdcsOhRp6QTADl2p2R03,5,MARGARITA ROSA DE FRANCISCO
FCXqrnkFQrTT4jGB2G3im4SwX5P2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,FCXqrnkFQrTT4jGB2G3im4SwX5P2,4,PETRO
FCXqrnkFQrTT4jGB2G3im4SwX5P2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,FCXqrnkFQrTT4jGB2G3im4SwX5P2,5,NINGUNO
FE7XXlXRIRbWGquRBpdkrR6fZ1V2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,FE7XXlXRIRbWGquRBpdkrR6fZ1V2,4,Jhu
FE7XXlXRIRbWGquRBpdkrR6fZ1V2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,FE7XXlXRIRbWGquRBpdkrR6fZ1V2,5,Bnnj
FPbLtadZKaXsw3NiMwuBhGH5cbG3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,FPbLtadZKaXsw3NiMwuBhGH5cbG3,4,JUAN PABLO GALLO 
FPbLtadZKaXsw3NiMwuBhGH5cbG3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,FPbLtadZKaXsw3NiMwuBhGH5cbG3,5,NO TENGO 
FgWSbBrAosNcF9Gfm3f0eesWQO83wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,FgWSbBrAosNcF9Gfm3f0eesWQO83,4,NO TENGO
FgWSbBrAosNcF9Gfm3f0eesWQO83wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,FgWSbBrAosNcF9Gfm3f0eesWQO83,5,NO TENGO
FjS0gssRvPMzrChvOaPYeCiLMT32wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,FjS0gssRvPMzrChvOaPYeCiLMT32,4,GUSTAVO PETRO 
FjS0gssRvPMzrChvOaPYeCiLMT32wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,FjS0gssRvPMzrChvOaPYeCiLMT32,5,MARTIN DE FRANCISCO 
FqsYJ2sfK0gRCkQ16YUUURByk6T2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,FqsYJ2sfK0gRCkQ16YUUURByk6T2,4,NINGUNO
FqsYJ2sfK0gRCkQ16YUUURByk6T2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,FqsYJ2sfK0gRCkQ16YUUURByk6T2,5,NINGUNO 
GG65KYtgymSRRhkC6omxGaBGUhy2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,GG65KYtgymSRRhkC6omxGaBGUhy2,4,GUSTAVO PETRO
GG65KYtgymSRRhkC6omxGaBGUhy2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,GG65KYtgymSRRhkC6omxGaBGUhy2,5,"JUAN DIEGO ALVIRA
"
GIXEC9uH5pcLnCrDQ7gRHbFKv6r2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,GIXEC9uH5pcLnCrDQ7gRHbFKv6r2,4,IVANDUQUE
GIXEC9uH5pcLnCrDQ7gRHbFKv6r2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,GIXEC9uH5pcLnCrDQ7gRHbFKv6r2,5,No Conozco
GJinN74vlNTQRfdRO7lapMtZl4w1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,GJinN74vlNTQRfdRO7lapMtZl4w1,4,GUSTAVO PETRO
GJinN74vlNTQRfdRO7lapMtZl4w1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,GJinN74vlNTQRfdRO7lapMtZl4w1,5,"CORONEL
"
GLKq7XMaLZUj7GEf2kZltalgBqh1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,GLKq7XMaLZUj7GEf2kZltalgBqh1,4,NINGUNO
GLKq7XMaLZUj7GEf2kZltalgBqh1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,GLKq7XMaLZUj7GEf2kZltalgBqh1,5,NINGUNO
GgVHXYO8xahquET991yuwoICsCr1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,GgVHXYO8xahquET991yuwoICsCr1,4,NINGUNO
GgVHXYO8xahquET991yuwoICsCr1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,GgVHXYO8xahquET991yuwoICsCr1,5,NINGUNO
GmDEtNLOAxZncaxTl53BXOKk4yP2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,GmDEtNLOAxZncaxTl53BXOKk4yP2,4,Bolivar
GmDEtNLOAxZncaxTl53BXOKk4yP2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,GmDEtNLOAxZncaxTl53BXOKk4yP2,5,Ninguno
H5fWRhfTB5SoaGhwMViWG3PuR5F3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,H5fWRhfTB5SoaGhwMViWG3PuR5F3,4,NO AHI
H5fWRhfTB5SoaGhwMViWG3PuR5F3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,H5fWRhfTB5SoaGhwMViWG3PuR5F3,5,NI HAI
HDaGxxr7ntgb27898j5M1Fd1Xvk2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,HDaGxxr7ntgb27898j5M1Fd1Xvk2,4,Cb jgg
HDaGxxr7ntgb27898j5M1Fd1Xvk2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,HDaGxxr7ntgb27898j5M1Fd1Xvk2,5,Ghggjgh
HIhSizw8XTczHhXhy03m6VuUaPL2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,HIhSizw8XTczHhXhy03m6VuUaPL2,4,NINGUNO
HIhSizw8XTczHhXhy03m6VuUaPL2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,HIhSizw8XTczHhXhy03m6VuUaPL2,5,NINGUNO
HQTyqXCMfmZcBEJGKVmK4hgpWVK2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,HQTyqXCMfmZcBEJGKVmK4hgpWVK2,4,Nose
HQTyqXCMfmZcBEJGKVmK4hgpWVK2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,HQTyqXCMfmZcBEJGKVmK4hgpWVK2,5,Nose
HZjjXCcrE1SGDSkfujZE7HPN03t1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,HZjjXCcrE1SGDSkfujZE7HPN03t1,4,NO TENGO UNO
HZjjXCcrE1SGDSkfujZE7HPN03t1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,HZjjXCcrE1SGDSkfujZE7HPN03t1,5,NO TENGO UNO
HdmX9PofCYR7AVjV6prdU5wFm2C3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,HdmX9PofCYR7AVjV6prdU5wFm2C3,4,Nicolás echeverry
HdmX9PofCYR7AVjV6prdU5wFm2C3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,HdmX9PofCYR7AVjV6prdU5wFm2C3,5,"A
"
HpgAueFC8SdNhy782UY12wedoIm1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,HpgAueFC8SdNhy782UY12wedoIm1,4,Ninguno
HpgAueFC8SdNhy782UY12wedoIm1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,HpgAueFC8SdNhy782UY12wedoIm1,5,"Ninguno
"
HvOKYEwP2AVenGQgbqnu2eeHyuz1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,HvOKYEwP2AVenGQgbqnu2eeHyuz1,4,RODOLFO HERNANDES
HvOKYEwP2AVenGQgbqnu2eeHyuz1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,HvOKYEwP2AVenGQgbqnu2eeHyuz1,5,Diego alvira
I2Kw9aFVEuZZL4N4CPHwztqWNON2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,I2Kw9aFVEuZZL4N4CPHwztqWNON2,4,NINGUNO
I2Kw9aFVEuZZL4N4CPHwztqWNON2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,I2Kw9aFVEuZZL4N4CPHwztqWNON2,5,NINGUNO 
I3DU1fUcAhfWchAeZTGCOXNJOUa2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,I3DU1fUcAhfWchAeZTGCOXNJOUa2,4,GUSTAVO PETRO
I3DU1fUcAhfWchAeZTGCOXNJOUa2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,I3DU1fUcAhfWchAeZTGCOXNJOUa2,5,MARTIN DE FRANCISCO
I3wtcOQJrPRzxglVpjcSjDdkozH3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,I3wtcOQJrPRzxglVpjcSjDdkozH3,4,MANUEL SANTOS
I3wtcOQJrPRzxglVpjcSjDdkozH3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,I3wtcOQJrPRzxglVpjcSjDdkozH3,5,Ninguno
I4blCDY1BPTvGduWgjRMjWT6fzu2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,I4blCDY1BPTvGduWgjRMjWT6fzu2,4,GUSTAVO PETRO
I4blCDY1BPTvGduWgjRMjWT6fzu2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,I4blCDY1BPTvGduWgjRMjWT6fzu2,5,PAULA DUSSAN
I9jdgfpnZoNLZmGqexIxXUebXf02wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,I9jdgfpnZoNLZmGqexIxXUebXf02,4,NINGUNO
I9jdgfpnZoNLZmGqexIxXUebXf02wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,I9jdgfpnZoNLZmGqexIxXUebXf02,5,NINGUNO
IAWyVCRjHdMBkxYEEIH5dK5FKdP2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,IAWyVCRjHdMBkxYEEIH5dK5FKdP2,4,NINGUNO
IAWyVCRjHdMBkxYEEIH5dK5FKdP2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,IAWyVCRjHdMBkxYEEIH5dK5FKdP2,5,ALVARO URIBE VELEZ 
IQa6X9rf2Lapex7H1stjvc9lL6W2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,IQa6X9rf2Lapex7H1stjvc9lL6W2,4,NINGUNO
IQa6X9rf2Lapex7H1stjvc9lL6W2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,IQa6X9rf2Lapex7H1stjvc9lL6W2,5,NINGUNO
IWEQbEniNjMeBzCxOaTcMl2Z74n2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,IWEQbEniNjMeBzCxOaTcMl2Z74n2,4,na
IWEQbEniNjMeBzCxOaTcMl2Z74n2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,IWEQbEniNjMeBzCxOaTcMl2Z74n2,5,JUAN DIEGO ALVIRA
IYOcscTRHRTuhxVCZmYhtPn0OR53wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,IYOcscTRHRTuhxVCZmYhtPn0OR53,4, No lo se
IYOcscTRHRTuhxVCZmYhtPn0OR53wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,IYOcscTRHRTuhxVCZmYhtPn0OR53,5,No lose
IYcsqvU0L1ZVQG1EFOTALo4iGkN2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,IYcsqvU0L1ZVQG1EFOTALo4iGkN2,4,Humberto de la Calle 
IYcsqvU0L1ZVQG1EFOTALo4iGkN2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,IYcsqvU0L1ZVQG1EFOTALo4iGkN2,5,Ninguno 
Ik0xGUWKX9am3XYfQANQqNICFpv1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Ik0xGUWKX9am3XYfQANQqNICFpv1,4,HUMBERTO DE LA CALLE
Ik0xGUWKX9am3XYfQANQqNICFpv1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Ik0xGUWKX9am3XYfQANQqNICFpv1,5,JUAN DIEGO ALVIRA
IqZqdPixQJdAm2kCCHzoiwxxCPm2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,IqZqdPixQJdAm2kCCHzoiwxxCPm2,4,NO SE QUIENES QUE POSTULEN
